,trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end,startTimeSeconds,stopTimeSeconds,timeDelta
4504550,9574800,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:47:00,2016-05-17 08:55:00,8.666666666666666,48.9,cloudy,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,346,Ada St & Washington Blvd,41.88283,-87.661206,15.0,31620.0,32100.0,480.0
4504551,9574798,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:55:00,8.833333333333334,48.9,cloudy,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,31560.0,32100.0,540.0
4504552,9574797,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:46:00,2016-05-17 09:23:00,36.63333333333333,48.9,cloudy,458,Broadway & Thorndale Ave,41.989743,-87.66014100000002,19.0,458,Broadway & Thorndale Ave,41.989743,-87.66014100000002,19.0,31560.0,33780.0,2220.0
4504553,9574796,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:54:00,7.7,48.9,cloudy,66,Clinton St & Lake St,41.885464,-87.641253,19.0,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,31560.0,32040.0,480.0
4504554,9574793,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:55:00,9.166666666666666,48.9,cloudy,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31560.0,32100.0,540.0
4504555,9574787,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:46:00,2016-05-17 08:50:00,4.183333333333334,48.9,cloudy,300,Broadway & Barry Ave,41.937725,-87.644095,19.0,329,Lake Shore Dr & Diversey Pkwy,41.932684,-87.63625,15.0,31560.0,31800.0,240.0
4504556,9574786,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:46:00,2016-05-17 08:55:00,9.483333333333333,48.9,cloudy,194,Wabash Ave & Wacker Pl,41.886875,-87.62603,19.0,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,31560.0,32100.0,540.0
4504557,9574785,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 09:07:00,21.65,48.9,cloudy,329,Lake Shore Dr & Diversey Pkwy,41.932684,-87.63625,15.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31560.0,32820.0,1260.0
4504558,9574780,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:51:00,5.133333333333334,48.9,cloudy,73,Jefferson St & Monroe St,41.880421999999996,-87.642746,19.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31560.0,31860.0,300.0
4504559,9574779,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 09:05:00,19.816666666666666,48.9,cloudy,172,Rush St & Cedar St,41.902309,-87.627691,11.0,90,Millennium Park,41.881032,-87.624084,35.0,31560.0,32700.0,1140.0
4504560,9574778,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:51:00,5.133333333333334,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,192,Canal St & Adams St,41.879255,-87.639904,47.0,31560.0,31860.0,300.0
4504561,9574775,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:53:00,7.25,48.9,cloudy,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,66,Clinton St & Lake St,41.885464,-87.641253,19.0,31560.0,31980.0,420.0
4504562,9574773,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:54:00,8.45,48.9,cloudy,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0,238,Ravenswood Ave & Montrose Ave (*),41.961615,-87.67436500000002,15.0,31560.0,32040.0,480.0
4504563,9574772,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:46:00,2016-05-17 08:50:00,4.8,48.9,cloudy,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,51,Clark St & Randolph St,41.884576,-87.63189,31.0,31560.0,31800.0,240.0
4504564,9574769,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 08:51:00,5.666666666666668,48.9,cloudy,489,Drake Ave & Addison St,41.946782,-87.716422,23.0,488,Pulaski Rd & Eddy St,41.945636,-87.727737,15.0,31500.0,31860.0,360.0
4504565,9574768,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 09:00:00,14.216666666666667,48.9,cloudy,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,106,State St & Pearson St,41.897448,-87.628722,27.0,31500.0,32400.0,900.0
4504566,9574765,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:45:00,2016-05-17 08:48:00,3.216666666666667,48.9,cloudy,318,Southport Ave & Irving Park Rd,41.954177,-87.664358,15.0,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0,31500.0,31680.0,180.0
4504567,9574763,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 08:53:00,8.216666666666667,48.9,cloudy,41,Federal St & Polk St,41.872078,-87.629544,19.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,31500.0,31980.0,480.0
4504568,9574761,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 08:57:00,11.7,48.9,cloudy,182,Wells St & Elm St,41.903222,-87.63432399999998,23.0,191,Canal St & Monroe St (*),41.880884,-87.639525,23.0,31500.0,32220.0,720.0
4504569,9574760,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 09:09:00,24.33333333333333,48.9,cloudy,276,California Ave & North Ave,41.91044,-87.6972,11.0,118,Sedgwick St & North Ave,41.911386,-87.638677,19.0,31500.0,32940.0,1440.0
4504570,9574757,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 08:56:00,11.15,48.9,cloudy,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,194,Wabash Ave & Wacker Pl,41.886875,-87.62603,19.0,31500.0,32160.0,660.0
4504571,9574755,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 09:10:00,24.816666666666666,48.9,cloudy,499,Kosciuszko Park,41.930585,-87.723777,15.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,31500.0,33000.0,1500.0
4504572,9574754,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 09:04:00,19.616666666666667,48.9,cloudy,60,Dayton St & North Ave,41.910578,-87.649422,19.0,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,31500.0,32640.0,1140.0
4504573,9574753,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:45:00,2016-05-17 08:48:00,2.95,48.9,cloudy,191,Canal St & Monroe St (*),41.880884,-87.639525,23.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,31500.0,31680.0,180.0
4504574,9574752,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:45:00,2016-05-17 09:06:00,21.93333333333333,48.9,cloudy,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31500.0,32760.0,1260.0
4504575,9574747,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:44:00,2016-05-17 08:56:00,11.383333333333333,48.9,cloudy,402,Shields Ave & 31st St,41.838464,-87.635406,15.0,42,Wabash Ave & Cermak Rd,41.852619,-87.626488,11.0,31440.0,32160.0,720.0
4504576,9574746,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:51:00,6.333333333333332,48.9,cloudy,113,Bissell St & Armitage Ave,41.918440000000004,-87.65222,15.0,94,Clark St & Armitage Ave,41.918306,-87.636282,19.0,31440.0,31860.0,420.0
4504577,9574744,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:55:00,11.116666666666667,48.9,cloudy,199,Wabash Ave & Grand Ave,41.891738000000004,-87.626937,15.0,321,Wabash Ave & 8th St,41.871961999999996,-87.62610600000002,19.0,31440.0,32100.0,660.0
4504578,9574743,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:44:00,2016-05-17 08:48:00,3.3833333333333333,48.9,cloudy,460,Clark St & Bryn Mawr Ave,41.983593,-87.669154,15.0,461,Broadway & Ridge Ave,41.984045,-87.660274,15.0,31440.0,31680.0,240.0
4504579,9574742,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:57:00,13.233333333333333,48.9,cloudy,321,Wabash Ave & 8th St,41.871961999999996,-87.62610600000002,19.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,31440.0,32220.0,780.0
4504580,9574741,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:53:00,8.65,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,283,LaSalle St & Jackson Blvd,41.878170000000004,-87.631985,31.0,31440.0,31980.0,540.0
4504581,9574740,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:44:00,2016-05-17 08:52:00,8.4,48.9,cloudy,376,Artesian Ave & Hubbard St,41.889492,-87.68821899999998,35.0,277,Ashland Ave & Grand Ave,41.891071999999994,-87.666611,15.0,31440.0,31920.0,480.0
4504582,9574739,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:44:00,2016-05-17 08:50:00,6.15,48.9,cloudy,282,Halsted St & Maxwell St,41.864883,-87.647071,15.0,241,Morgan St & Polk St,41.871736999999996,-87.65103,15.0,31440.0,31800.0,360.0
4504583,9574738,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:56:00,12.15,48.9,cloudy,56,Desplaines St & Kinzie St,41.888715999999995,-87.644448,27.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31440.0,32160.0,720.0
4504584,9574737,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:54:00,10.5,48.9,cloudy,145,Mies van der Rohe Way & Chestnut St,41.898587,-87.621915,19.0,66,Clinton St & Lake St,41.885464,-87.641253,19.0,31440.0,32040.0,600.0
4504585,9574736,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:48:00,4.066666666666666,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,31440.0,31680.0,240.0
4504586,9574735,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 09:01:00,17.05,48.9,cloudy,327,Sheffield Ave & Webster Ave,41.92154,-87.653818,19.0,212,Orleans St & Ohio St,41.892154,-87.636928,23.0,31440.0,32460.0,1020.0
4504587,9574734,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:52:00,8.683333333333334,48.9,cloudy,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,213,Leavitt St & North Ave,41.910153,-87.68229000000002,15.0,31440.0,31920.0,480.0
4504588,9574733,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:44:00,2016-05-17 08:55:00,11.533333333333333,48.9,cloudy,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,80,Aberdeen St & Monroe St,41.880456,-87.653929,19.0,31440.0,32100.0,660.0
4504589,9574730,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 09:07:00,23.83333333333333,48.9,cloudy,310,Damen Ave & Charleston St,41.920082,-87.67785500000002,11.0,73,Jefferson St & Monroe St,41.880421999999996,-87.642746,19.0,31380.0,32820.0,1440.0
4504590,9574728,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:57:00,13.25,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,125,Rush St & Hubbard St,41.890011,-87.626293,15.0,31380.0,32220.0,840.0
4504591,9574727,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:43:00,2016-05-17 08:50:00,6.916666666666668,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,192,Canal St & Adams St,41.879255,-87.639904,47.0,31380.0,31800.0,420.0
4504592,9574726,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:51:00,7.616666666666666,48.9,cloudy,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,230,Lincoln Ave & Roscoe St,41.94334,-87.67097,19.0,31380.0,31860.0,480.0
4504593,9574725,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 09:02:00,18.566666666666666,48.9,cloudy,130,Damen Ave & Division St,41.90331,-87.67695,15.0,47,State St & Kinzie St,41.889179999999996,-87.6277,23.0,31380.0,32520.0,1140.0
4504594,9574723,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:52:00,9.133333333333333,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,31380.0,31920.0,540.0
4504595,9574721,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:50:00,6.5,48.9,cloudy,38,Clark St & Lake St,41.886021,-87.630876,27.0,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,15.0,31380.0,31800.0,420.0
4504596,9574719,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:54:00,10.816666666666665,48.9,cloudy,137,Morgan Ave & 14th Pl,41.862378,-87.651062,15.0,317,Wood St & Taylor St,41.869153999999995,-87.67104499999998,23.0,31380.0,32040.0,660.0
4504597,9574717,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:46:00,3.2333333333333334,48.9,cloudy,38,Clark St & Lake St,41.886021,-87.630876,27.0,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,31380.0,31560.0,180.0
4504598,9574716,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:43:00,2016-05-17 08:59:00,16.4,48.9,cloudy,30,Ashland Ave & Augusta Blvd,41.899643,-87.6677,15.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,31380.0,32340.0,960.0
4504599,9574715,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 09:03:00,20.55,48.9,cloudy,17,Wood St & Division St,41.90332,-87.67273,15.0,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,31380.0,32580.0,1200.0
4504600,9574714,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:43:00,12.033333333333333,48.9,cloudy,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0,43,Michigan Ave & Washington St,41.883893,-87.624649,43.0,30660.0,31380.0,720.0
4504601,9574713,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:43:00,2016-05-17 08:59:00,16.25,48.9,cloudy,276,California Ave & North Ave,41.91044,-87.6972,11.0,30,Ashland Ave & Augusta Blvd,41.899643,-87.6677,15.0,31380.0,32340.0,960.0
4504602,9574712,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:48:00,5.25,48.9,cloudy,364,Larrabee St & Oak St,41.900219,-87.642985,15.0,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,31320.0,31680.0,360.0
4504603,9574711,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:53:00,10.683333333333334,48.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,31320.0,31980.0,660.0
4504604,9574709,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:51:00,8.583333333333334,48.9,cloudy,175,Wells St & Polk St,41.872372999999996,-87.633523,19.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31320.0,31860.0,540.0
4504605,9574708,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:54:00,12.433333333333335,48.9,cloudy,73,Jefferson St & Monroe St,41.880421999999996,-87.642746,19.0,261,Hermitage Ave & Polk St,41.87151400000001,-87.669886,15.0,31320.0,32040.0,720.0
4504606,9574707,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:52:00,10.166666666666666,48.9,cloudy,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,5,State St & Harrison St,41.874053,-87.627716,23.0,31320.0,31920.0,600.0
4504607,9574705,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:51:00,8.583333333333334,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,47,State St & Kinzie St,41.889179999999996,-87.6277,23.0,31320.0,31860.0,540.0
4504608,9574704,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:42:00,2016-05-17 08:52:00,10.15,48.9,cloudy,301,Clark St & Schiller St,41.907993,-87.631501,19.0,331,Halsted St & Blackhawk St (*),41.908537,-87.648627,19.0,31320.0,31920.0,600.0
4504609,9574703,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 09:02:00,20.03333333333333,48.9,cloudy,272,Indiana Ave & 31st St,41.838842,-87.62185699999998,11.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,31320.0,32520.0,1200.0
4504610,9574702,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:46:00,4.266666666666667,48.9,cloudy,343,Racine Ave & Wrightwood Ave,41.928886999999996,-87.658971,15.0,67,Sheffield Ave & Fullerton Ave,41.92560200000001,-87.653708,19.0,31320.0,31560.0,240.0
4504611,9574701,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:59:00,17.366666666666667,48.9,cloudy,339,Emerald Ave & 31st St,41.838198,-87.645143,11.0,96,Desplaines St & Randolph St,41.884615999999994,-87.644571,23.0,31320.0,32340.0,1020.0
4504612,9574700,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:42:00,2016-05-17 08:57:00,15.783333333333333,48.9,cloudy,66,Clinton St & Lake St,41.885464,-87.641253,19.0,211,St. Clair St & Erie St,41.894448,-87.622663,19.0,31320.0,32220.0,900.0
4504613,9574699,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:48:00,6.3,48.9,cloudy,125,Rush St & Hubbard St,41.890011,-87.626293,15.0,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,31320.0,31680.0,360.0
4504614,9574698,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:47:00,5.216666666666667,48.9,cloudy,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,31320.0,31620.0,300.0
4504615,9574697,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:53:00,11.233333333333333,48.9,cloudy,138,Clybourn Ave & Division St,41.904613,-87.640552,15.0,194,Wabash Ave & Wacker Pl,41.886875,-87.62603,19.0,31320.0,31980.0,660.0
4504616,9574696,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:42:00,2016-05-17 08:54:00,12.833333333333336,48.9,cloudy,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,22,May St & Taylor St,41.869482,-87.655486,15.0,31320.0,32040.0,720.0
4504617,9574695,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 09:00:00,18.55,48.9,cloudy,180,Ritchie Ct & Banks St,41.906782,-87.626402,15.0,37,Dearborn St & Adams St,41.879356,-87.629791,19.0,31260.0,32400.0,1140.0
4504618,9574693,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:51:00,9.133333333333333,48.9,cloudy,191,Canal St & Monroe St (*),41.880884,-87.639525,23.0,33,State St & Van Buren St,41.877181,-87.627844,27.0,31260.0,31860.0,600.0
4504619,9574691,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 09:00:00,18.933333333333334,48.9,cloudy,61,Wood St & Milwaukee Ave,41.907655,-87.672552,15.0,125,Rush St & Hubbard St,41.890011,-87.626293,15.0,31260.0,32400.0,1140.0
4504620,9574690,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:50:00,9.083333333333334,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,44,State St & Randolph St,41.88473,-87.627734,27.0,31260.0,31800.0,540.0
4504621,9574689,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:56:00,14.333333333333336,48.9,cloudy,182,Wells St & Elm St,41.903222,-87.63432399999998,23.0,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,31260.0,32160.0,900.0
4504622,9574688,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:56:00,14.833333333333336,48.9,cloudy,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,19.0,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,31260.0,32160.0,900.0
4504623,9574687,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:54:00,12.466666666666667,48.9,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000002,19.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,31260.0,32040.0,780.0
4504624,9574686,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:41:00,2016-05-17 08:56:00,14.716666666666667,48.9,cloudy,186,Ogden Ave & Race Ave,41.891795,-87.658751,15.0,36,Franklin St & Jackson Blvd,41.877708,-87.63532099999998,31.0,31260.0,32160.0,900.0
4504625,9574685,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:52:00,11.1,48.9,cloudy,87,Racine Ave & Fullerton Ave,41.925563000000004,-87.658404,19.0,141,Clark St & Lincoln Ave,41.915689,-87.6346,23.0,31260.0,31920.0,660.0
4504626,9574684,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:48:00,6.7666666666666675,48.9,cloudy,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0,62,McCormick Place,41.851375,-87.618835,27.0,31260.0,31680.0,420.0
4504627,9574682,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:45:00,4.066666666666666,48.9,cloudy,242,Damen Ave & Leland Ave,41.967094,-87.679028,15.0,344,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237,39.0,31260.0,31500.0,240.0
4504628,9574681,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:51:00,10.633333333333333,48.9,cloudy,43,Michigan Ave & Washington St,41.883893,-87.624649,43.0,31,Franklin St & Chicago Ave,41.896802,-87.635638,23.0,31260.0,31860.0,600.0
4504629,9574680,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:48:00,7.416666666666668,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,31260.0,31680.0,420.0
4504630,9574679,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 09:00:00,19.3,48.9,cloudy,505,Winchester Ave & Elston Ave,41.924091,-87.67645999999998,15.0,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,31260.0,32400.0,1140.0
4504631,9574678,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:49:00,8.4,48.9,cloudy,110,Dearborn St & Erie St,41.893992,-87.62931800000001,23.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,31260.0,31740.0,480.0
4504632,9574677,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 08:47:00,6.966666666666668,48.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,51,Clark St & Randolph St,41.884576,-87.63189,31.0,31200.0,31620.0,420.0
4504633,9574676,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 08:57:00,16.916666666666668,48.9,cloudy,502,California Ave & Altgeld St,41.926618,-87.69789899999998,19.0,230,Lincoln Ave & Roscoe St,41.94334,-87.67097,19.0,31200.0,32220.0,1020.0
4504634,9574675,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:45:00,4.433333333333334,48.9,cloudy,39,Wabash Ave & Adams St,41.879472,-87.62568900000002,23.0,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,31260.0,31500.0,240.0
4504635,9574674,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:41:00,2016-05-17 08:47:00,6.816666666666666,48.9,cloudy,364,Larrabee St & Oak St,41.900219,-87.642985,15.0,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,31260.0,31620.0,360.0
4504636,9574673,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:36:00,2016-05-17 08:47:00,11.116666666666667,48.9,cloudy,56,Desplaines St & Kinzie St,41.888715999999995,-87.644448,27.0,39,Wabash Ave & Adams St,41.879472,-87.62568900000002,23.0,30960.0,31620.0,660.0
4504637,9574672,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 08:44:00,3.4166666666666665,48.9,cloudy,299,Halsted St & Roscoe St,41.943670000000004,-87.64895,15.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,31200.0,31440.0,240.0
4504638,9574671,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 09:01:00,20.433333333333334,48.9,cloudy,459,Lakefront Trail & Bryn Mawr Ave,41.984037,-87.65231,19.0,177,Theater on the Lake,41.926277,-87.630834,23.0,31200.0,32460.0,1260.0
4504639,9574669,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 08:51:00,10.633333333333333,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,31200.0,31860.0,660.0
4504640,9574668,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 09:02:00,21.75,48.9,cloudy,376,Artesian Ave & Hubbard St,41.889492,-87.68821899999998,35.0,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,31200.0,32520.0,1320.0
4504641,9574667,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 09:02:00,21.816666666666666,48.9,cloudy,183,Damen Ave & Augusta Blvd,41.899714,-87.677234,15.0,47,State St & Kinzie St,41.889179999999996,-87.6277,23.0,31200.0,32520.0,1320.0
4504642,9574666,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 08:44:00,4.416666666666667,48.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,66,Clinton St & Lake St,41.885464,-87.641253,19.0,31200.0,31440.0,240.0
4504643,9574665,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:40:00,2016-05-17 08:54:00,13.716666666666667,48.9,cloudy,290,Kedzie Ave & Palmer Ct,41.921525,-87.70732199999998,15.0,488,Pulaski Rd & Eddy St,41.945636,-87.727737,15.0,31200.0,32040.0,840.0
